id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,video,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant,gtin,quantity_to_sell_on_facebook,custom_label_4,rich_text_description,internal_label,external_variant_id, is_woo_all_products_sync
3188,"Medusa","Title: Medusa 
Artist: Henrique Vieira Filho 
Mixed media on canvas 
Size: 120 x 80 cm - 47,25 x 31,5 inches 
Year: 2019 
 
Original Limited Edition Engraving: 08 
Hand signed by the Artist 
 
A Medusa reflete os aspectos negados da personalidade, o que paralisa e torna pedra a quem não aceita a própria Sombra.",https://lh4.googleusercontent.com/lvWTy6BPkjzW6Yl7xMUHuvAoJE_s3_q7pdnsTKkzHUTkgDCHiR24ztyDr1KWxSv6B3gsT1VpLErHEKCo2H4aHbE25tQI9tJqvUeUa2YSNnp3MS51KyYA09M23mSL4VnnoJ7WjBdyqGdkdWWceLx1Gw,https://becodasartes.com.br/produto/medusa/,"Henrique Vieira Filho, Telas - Pinturas - Gravuras, Série Mitologia","Beco Das Artes","4670BRL","in stock",3188,,"https://lh6.googleusercontent.com/yy4960S4mBE-lQEhld_wgnR-tIPhXZq1zKxeD5hQEQmkWctejyD7UDs8TGI4RL2EavmL8vXSsKnkut88FPoH4SySvtlhnBg4Tjtyaj9rothGDHFzgOLk2OxjNCD_OAMCsZCNPe-Pw227qTsbCeJAE4g",,,,new,"published",,,,,,,,,"5","https://becodasartes.com.br/fbcollection/","<b>Title: Medusa</b><b>
</b><b>Artist: Henrique Vieira Filho</b><b>
</b><b>Mixed media on canvas</b><b>
</b><b>Size: 120 x 80 cm - 47,25 x 31,5 inches</b><b>
</b><b>Year: 2019</b>

<b>Original Limited Edition Engraving: 08</b><b>
</b><b>Hand signed by the Artist</b><b>
</b><b>
</b><span style='font-weight: 400;'>A </span><b>Medusa </b><span style='font-weight: 400;'>reflete os aspectos negados da personalidade, o que paralisa e torna pedra a quem não aceita a própria Sombra.</span>

[embed]https://youtube.com/shorts/BGYYBES8bmo[/embed]",['no_shipping_class'],3188,
3185,"The Compassionate","Tela: The Compassionate 
Artista: Henrique Vieira Filho 
 
Title: The Compassionate 
Artist: Henrique Vieira Filho 
Oil on canvas 
Size: 60 x 90 cm - 23,6 x 35,4 
Year: 2023 
Hand signed by the Artist 
USD 1.250,00 - BRL 4670,00 
Inspirado na obra “O Auto Da Compadecida”, de Ariano Suassuna, o artista Henrique Vieira Filho cria uma versão naif de Maria e Jesus.",https://lh3.googleusercontent.com/SobwFqa3RNsh08h6WhT0ryKVBdc5hROMO_H6ugwlQ-qXyjruzKctkjeN66Uf97DEtGnN6SVuIa9xWwGnVt0DCWuJWOZmyGzkWbxwa_L9h8Z7XU5AuYZKhPaCA4g-CVpv7ueweyIMG7PMaUe_BLLjxPk,https://becodasartes.com.br/produto/the-compassionate/,"Henrique Vieira Filho, Telas - Pinturas - Gravuras, Série Mitologia","Beco Das Artes","4670BRL","in stock",3185,,"https://lh3.googleusercontent.com/hz_sjuidonSOznYQ4sQkL_OwhECf0ObjElcbvW6QWZgeifaIYhehNjBcQWcpAxoYK0O_uot971d-XFJ9dWI0w5Jq9DjXtHCokBpkn5S9ymGlaOiD0n3TUcxkRdD677IHaenCCiHn-t762lED_1g6Fcs,https://lh6.googleusercontent.com/KcpYSTfJuQ_SgNNblS86The2XkeB52JZEyiYMORpwd1fIfrCMEBUgnNayEtEzncCaleg9LHmecBa5c5wXrVB9hfDVzNJHfLaA0UQ1LOsWW6akhg5BZy1ZrZXIaZnYS4k48A6KeufBnxRcgQIf6tiTVg",,,,new,"published",,,,,,,,,"1","https://becodasartes.com.br/fbcollection/","<h1 id='h.4d34og8' class='c9' style='text-align: center;'><span class='c6'>Tela: The Compassionate
Artista: Henrique Vieira Filho</span></h1>
[caption id='' align='aligncenter' width='350']<img class='size-medium' src='https://lh3.googleusercontent.com/SobwFqa3RNsh08h6WhT0ryKVBdc5hROMO_H6ugwlQ-qXyjruzKctkjeN66Uf97DEtGnN6SVuIa9xWwGnVt0DCWuJWOZmyGzkWbxwa_L9h8Z7XU5AuYZKhPaCA4g-CVpv7ueweyIMG7PMaUe_BLLjxPk' alt='Arte: A Compadecida - Artista: Henrique Vieira Filho' width='350' height='531' /> Arte: A Compadecida - Artista: Henrique Vieira Filho[/caption]
<p class='c9'><b>Title: The Compassionate</b><b>
</b><b>Artist: Henrique Vieira Filho</b><b>
</b><b>Oil on canvas</b><b>
</b><b>Size: 60 x 90 cm - 23,6 x 35,4</b><b>
</b><b>Year: 2023</b><b>
</b><b>Hand signed by the Artist</b><b>
</b><b>USD 1.250,00 - BRL 4670,00</b></p>
<p class='c9'><span style='font-weight: 400;'>Inspirado na obra “</span><b>O Auto Da Compadecida</b><span style='font-weight: 400;'>”, de Ariano Suassuna, o artista </span><b>Henrique Vieira Filho</b><span style='font-weight: 400;'> cria uma versão </span><i><span style='font-weight: 400;'>naif </span></i><span style='font-weight: 400;'>de Maria e Jesus. </span></p>
&nbsp;

[embed]https://www.youtube.com/shorts/Xk8v2Bhzfek[/embed]",['no_shipping_class'],3185,
3183,"Christ - The Redeemer","Tela: Christ - The Redeemer 
Artista: Henrique Vieira Filho 
 
Title: Christ - The Redeemer 
Artist: Henrique Vieira Filho 
Acrylic on canvas 
Size: 60 x 90 cm - 23,6 x 35,4 
Year: 2022 - Original Limited Edition Engraving: 08 
Hand signed by the Artist 
USD 1.250,00 - BRL 4670,00 
Em uma releitura que homenageia o estilo naif de Cid Serra Negra, que foi aplicado à figura icônica da estátua do Cristo Redentor da cidade de Serra Negra, rodeado de anjos, arcanjos e querubins, cuja aparência tradicionalmente européia foi substituída por afrodescendentes, indígenas e até o Saci-Pererê, representando a miscigenação de nossos povos e culturas.",https://lh3.googleusercontent.com/3-WBQuf-Yz0xdLr5mXiwMSU9ieLePTdn7h9T5gc832lR10lCJ8jHln8MEnpPYH-SeHLXmyjS6SCd4GqZp_OasllE0HW_nDYP3LJF4D0dBHFTx1py30rvrTzy6qQXTVhBlwJrknfetP8hrIVX18o30uE,https://becodasartes.com.br/produto/christ-the-redeemer/,"Henrique Vieira Filho, Telas - Pinturas - Gravuras, Série Mitologia","Beco Das Artes","4670BRL","in stock",3183,,"https://lh6.googleusercontent.com/jXCW0IClbrcmbK1yrScEsVfJ3QONxfn9wKWGbaUSBx8ern15UnQquNgwUY_QzUrndMNRg4nYUQq2ArGCmA6ftIK063qo9A_pgNd-8-MmBnxjKk9Mv8pE10mWpEqlN9kqJB5_VzxCYFChQQKS-wRbvzQ",,,,new,"published",,,,,,,,,"1","https://becodasartes.com.br/fbcollection/","<h1 id='h.4d34og8' class='c9' style='text-align: center;'><span class='c6'>Tela: Christ - The Redeemer
Artista: Henrique Vieira Filho</span></h1>
[caption id='' align='aligncenter' width='350']<img class='size-medium' src='https://lh3.googleusercontent.com/3-WBQuf-Yz0xdLr5mXiwMSU9ieLePTdn7h9T5gc832lR10lCJ8jHln8MEnpPYH-SeHLXmyjS6SCd4GqZp_OasllE0HW_nDYP3LJF4D0dBHFTx1py30rvrTzy6qQXTVhBlwJrknfetP8hrIVX18o30uE' alt='Tela: Christ - The RedeemerArtista: Henrique Vieira Filho' width='350' height='521' /> Tela: Christ - The Redeemer - Artista: Henrique Vieira Filho[/caption]
<p class='c9'><b>Title: Christ - The Redeemer</b><b>
</b><b>Artist: Henrique Vieira Filho</b><b>
</b><b>Acrylic on canvas</b><b>
</b><b>Size: 60 x 90 cm - 23,6 x 35,4</b><b>
</b><b>Year: 2022 - Original Limited Edition Engraving: 08</b><b>
</b><b>Hand signed by the Artist</b><b>
</b><b>USD 1.250,00 - BRL 4670,00</b></p>
<p class='c9'>Em uma releitura que homenageia o estilo naif de Cid Serra Negra, que foi aplicado à figura icônica da estátua do Cristo Redentor da cidade de Serra Negra, rodeado de anjos, arcanjos e querubins, cuja aparência tradicionalmente européia foi substituída por afrodescendentes, indígenas e até o Saci-Pererê, representando a miscigenação de nossos povos e culturas.</p>
&nbsp;

[embed]https://youtube.com/shorts/N4q1Bt-ikQ0[/embed]",['no_shipping_class'],3183,
3182,"The Court of Osiris: Weighing Your Heart","Tela: The Court of Osiris: Weighing Your Heart 
Artista: Henrique Vieira Filho 
 
Title: The Court of Osiris: Weighing Your Heart 
Artist: Henrique Vieira Filho 
Acrylic on canvas 
Size: 60 x 90 cm - 23,6 x 35,4 
Year: 2023 - Original Limited Edition Engraving: 08 
Hand signed by the Artist 
USD 1.250,00 - BRL 4670,00 
O Livro Dos Mortos, do Egito, determina as regras do julgamento das almas, em que, perante 42 juízes, o deus Osíris pesa o coração do falecido, que precisa ser tão leve quanto uma pluma para merecer o acesso ao submundo.",https://lh5.googleusercontent.com/H9Wg5o6h9HMLM8vM66a1HmI-aTrYw5AQ6Wu8L327CPhtRvtFYGIH57hBc8Vx1-eFRmpfqfTrk4tQCx9R87hgSKTY2x3jqH4FCCxa-EchknBq4fVDqBa4qOXU0FePpbCekNdZxGnZcJbwkchCUj4C-dw,https://becodasartes.com.br/produto/the-court-of-osiris-weighing-your-heart/,"Henrique Vieira Filho, Telas - Pinturas - Gravuras, Série Mitologia","Beco Das Artes","4670BRL","in stock",3182,,"https://lh4.googleusercontent.com/SG4D_v6Cezx0ZwtkO9jCf9kqTwmN2paovY7W4kfmd0ftyc3Vt07fUcUkS8Qf2gjLKpJ5pfxZafZmEbSxxN07V9dVaKZZ4Yk9v7Zc3uTZ-2xvwftJARzDTJp4bQwb0hwnNJ0XUXhA2OAG9xbr5OanxUw",,,,new,"published",,,,,,,,,"1","https://becodasartes.com.br/fbcollection/","<h1 id='h.4d34og8' class='c9' style='text-align: center;'><span class='c6'>Tela: The Court of Osiris: Weighing Your Heart
Artista: Henrique Vieira Filho</span></h1>
[caption id='' align='aligncenter' width='600']<img class='size-medium' src='https://lh5.googleusercontent.com/H9Wg5o6h9HMLM8vM66a1HmI-aTrYw5AQ6Wu8L327CPhtRvtFYGIH57hBc8Vx1-eFRmpfqfTrk4tQCx9R87hgSKTY2x3jqH4FCCxa-EchknBq4fVDqBa4qOXU0FePpbCekNdZxGnZcJbwkchCUj4C-dw' alt='Tela: The Court of Osiris: Weighing Your Heart
Artista: Henrique Vieira Filho' width='600' height='852' /> Arte: The Court of Osiris: Weighing Your Heart Artista: Henrique Vieira Filho[/caption]
<p class='c9'><b>Title: The Court of Osiris: Weighing Your Heart</b><b>
</b><b>Artist: Henrique Vieira Filho</b><b>
</b><b>Acrylic on canvas</b><b>
</b><b>Size: 60 x 90 cm - 23,6 x 35,4</b><b>
</b><b>Year: 2023 - Original Limited Edition Engraving: 08</b><b>
</b><b>Hand signed by the Artist</b><b>
</b><b>USD 1.250,00 - BRL 4670,00</b></p>
<p class='c9'>O Livro Dos Mortos, do Egito, determina as regras do julgamento das almas, em que, perante 42 juízes, o deus Osíris pesa o coração do falecido, que precisa ser tão leve quanto uma pluma para merecer o acesso ao submundo.</p>
&nbsp;

[embed]https://youtube.com/shorts/aT4KGAGfyeY[/embed]",['no_shipping_class'],3182,
3180,"The Judgment of Ades","Tela: The Judgment of Ades 
Artista: Henrique Vieira Filho 
 
Title: The Judgment of Ades 
Artist: Henrique Vieira Filho 
Acrylic on canvas 
Size: 60 x 90 cm - 23,6 x 35,4 
Year: 2023 - Original Limited Edition Engraving: 08 
Hand signed by the Artist 
USD 1.250,00 - BRL 4670,00 
Em uma releitura que homenageia o afresco “Sala dei Giganti”, de Giulio Romano, esta obra retrata o deus Ades (Marte) como sendo o primeiro advogado, defendendo a si mesmo pelo assassinato de Alirótio, filho de Poseidon, argumentando com a atenuante de que este violou sua filha, Alcipe. Tendo os demais olimpíanos como jurados, Zeus como juiz, esta história inspirou a formatação dos primeiros tribunais da Grética antiga.",https://lh3.googleusercontent.com/cq_3engc7JZh2DM_B_BgGkGg_QYMJciCqL7nfGRF4YCJtoJYXjKamH24muNjv2oUnDHwc4qV6bo7g5Wr-Kvr0eO1sDB0AEM2eDpFBw2UY1U4sFInqwYHyTK7gWYFqu0ThXZTAMCS4yfMSCv3vmQIHq4,https://becodasartes.com.br/produto/the-judgment-of-ades/,"Henrique Vieira Filho, Telas - Pinturas - Gravuras, Série Mitologia","Beco Das Artes","4670BRL","in stock",3180,,"https://lh4.googleusercontent.com/CnsdA3h59FayQ2vnaGDeMAVvN-5gQjHtQhONt44L8S3y7rpByrPYiJzCaGAjHY3NIGzFdu4Pm8X58qMj5kIdcRNnsU9qZFiOehozzMToaa0I1hmHwQsCXACtlGMj7EUEfmZx-222rNDtiTF_8FL7j5Q,https://youtube.com/shorts/LL38OaRb6nA",,,,new,"published",,,,,,,,,"1","https://becodasartes.com.br/fbcollection/","<h1 id='h.4d34og8' class='c9' style='text-align: center;'><span class='c6'>Tela: The Judgment of Ades
Artista: Henrique Vieira Filho</span></h1>
[caption id='' align='aligncenter' width='590']<img class='size-medium' src='https://lh3.googleusercontent.com/cq_3engc7JZh2DM_B_BgGkGg_QYMJciCqL7nfGRF4YCJtoJYXjKamH24muNjv2oUnDHwc4qV6bo7g5Wr-Kvr0eO1sDB0AEM2eDpFBw2UY1U4sFInqwYHyTK7gWYFqu0ThXZTAMCS4yfMSCv3vmQIHq4' alt='Tela: The Judgment of AdesArtista: Henrique Vieira Filho' width='590' height='855' /> Tela: The Judgment of Ades - Artista: Henrique Vieira Filho[/caption]
<p class='c9'><span class='c19 c32'><b>Title: The Judgment of Ades
Artist: Henrique Vieira Filho
Acrylic on canvas
Size: 60 x 90 cm - 23,6 x 35,4
Year: 2023 - Original Limited Edition Engraving: 08
Hand signed by the Artist
USD 1.250,00 - BRL 4670,00</b></span></p>
<span style='font-weight: 400;'>Em uma releitura que homenageia o afresco “Sala dei Giganti”, de Giulio Romano, esta obra retrata o deus Ades (Marte) como sendo o primeiro advogado, defendendo a si mesmo pelo assassinato de Alirótio, filho de Poseidon, argumentando com a atenuante de que este violou sua filha, Alcipe. Tendo os demais olimpíanos como jurados, Zeus como juiz, esta história inspirou a formatação dos primeiros tribunais da Grética antiga.</span>

[embed]https://youtube.com/shorts/LL38OaRb6nA[/embed]",['no_shipping_class'],3180,
3163,"Parajá - The Brazilian Indigenous Goddess of Justice","Tela: Parajá - The Brazilian Indigenous Goddess of Justice 
Artista: Henrique Vieira Filho 
 
 
  
Title: Parajá - The Brazilian Indigenous Goddess of Justice 
Artist: Henrique Vieira Filho 
Acrylic on canvas 
Size: 60 x 80 cm - 23,6 x 35 inches 
Year: 2023 - Original Limited Edition Engraving: 08 
Hand signed by the Artist 
 
As Parajás são três divindades indígenas brasileiras femininas: da honra, do bem e da justiça, sendo esta última a quem esta obra homenageia. 
Em paralelismo com as versões gregas da deusa, o tacape faz as vezes tanto do martelo do juiz, quanto da espada justiceira. 
Os pratos de coco balançam suspensos em cipós, pesando os argumentos prós e contras e os olhos permanecem abertos, para que a justiça pondere atenuantes e agravantes, ao invés de aplicar leis cegamente. 
As páginas impressas com legislação estão aos seus pés, para nos lembrar que a Justiça Divina está acima da humana.",https://lh3.googleusercontent.com/WcaMt8xtdB8w7dx5FwcJFQ3EKcqlXfoudl-HrFadrWnpgoxRT-1LsgnIoJ5QHxfwxN7_1N6VN06CPpy-SwsDXAGAJLth6oPGM9uBsdKKaepc_ucpqbtn08ILmTqJCb5xUrSz9N5ULt3vdt52geOpZec,https://becodasartes.com.br/produto/paraja-the-brazilian-indigenous-goddess-of-justice/,"Henrique Vieira Filho, Telas - Pinturas - Gravuras, Série Mitologia","Beco Das Artes","4670BRL","in stock",3163,,"https://lh3.googleusercontent.com/Gf4Za17sAez9wDeduEv0OchpBeec1uP0XcAIu2l7Glmc17j2yympuV5KR2icjtYlBihC1yeCXr3fiyuQAPLgbzcqn6Pf5Rrf_FNEIKknVIICCShCWJmNraulv6Ms5mMFyH3pzM5KcH2_fJGfNTe9TDk,https://lh4.googleusercontent.com/0Jfs2IjP-BPkbIZg1nE4DF6cbScW0kB54qosRKbJGD2EIY6Bo5I8nj5Zf00VzZVwi5zH2Q_n6PDPAA8Dgs5_si1lyPLSxcY5jgwvF-MGn4S334mL0B0gIhpg1KvhXKc9d_g58myT3j-PjvtKApEiFyQ,https://lh5.googleusercontent.com/59BTZYWQMLf2heI-2YBa0x9p9KU9G-w-UPVkzEOAoNN4trESh_DiZ2QmlRx6ENlQf6B2FT4vxb8bPeW1wgTlH-ThpvlAEKkdeIAcQjqO8V9NgB3U7fGN198T09IU-rmsU3doc0bfXENzhkIHU_qnSgE,https://lh3.googleusercontent.com/1NTxKHTFMv0bEB2K5s5n19YlXspyPYo_j2QvfRWbg_w1QpQRydeQPXRz_9o3ipTW6wpY6qq6y_F1PF_YPBF68TPsfC78IJRmlIDCYeR_KHsh1ijCS__OOoQ1PZi3nsiwNm6isjOIVfS6IF1Raz9V4MM",,,,new,"published",,,,,,,,,"1","https://becodasartes.com.br/fbcollection/","<h1 id='h.4d34og8' class='c9' style='text-align: center;'><span class='c6'>Tela: Parajá - The Brazilian Indigenous Goddess of Justice
Artista: Henrique Vieira Filho</span></h1>
[caption id='' align='aligncenter' width='600']<img class='size-medium' src='https://lh3.googleusercontent.com/WcaMt8xtdB8w7dx5FwcJFQ3EKcqlXfoudl-HrFadrWnpgoxRT-1LsgnIoJ5QHxfwxN7_1N6VN06CPpy-SwsDXAGAJLth6oPGM9uBsdKKaepc_ucpqbtn08ILmTqJCb5xUrSz9N5ULt3vdt52geOpZec' alt='Title: Parajá - The Brazilian Indigenous Goddess of JusticeArtist: Henrique Vieira Filho Acrylic on canvas Size: 60 x 80 cm - 23,6 x 35 inches Year: 2023 - Original Limited Edition Engraving: 08 Hand signed by the Artist' width='600' height='800' /> Title: Parajá - The Brazilian Indigenous Goddess of Justice[/caption]

&nbsp;
<p class='c9'><span class='c19 c32'><b>Title: Parajá - The Brazilian Indigenous Goddess of Justice</b><b>
</b><b>Artist: Henrique Vieira Filho</b><b>
</b><b>Acrylic on canvas</b><b>
</b><b>Size: 60 x 80 cm - 23,6 x 35 inches</b><b>
</b><b>Year: 2023 - Original Limited Edition Engraving: 08</b><b>
</b><b>Hand signed by the Artist</b><b>
</b></span></p>
As Parajás são três divindades indígenas brasileiras femininas: da honra, do bem e da justiça, sendo esta última a quem esta obra homenageia.
Em paralelismo com as versões gregas da deusa, o tacape faz as vezes tanto do martelo do juiz, quanto da espada justiceira.
Os pratos de coco balançam suspensos em cipós, pesando os argumentos prós e contras e os olhos permanecem abertos, para que a justiça pondere atenuantes e agravantes, ao invés de aplicar leis cegamente.
As páginas impressas com legislação estão aos seus pés, para nos lembrar que a Justiça Divina está acima da humana.

[embed]https://youtu.be/RnAav4ba_Ok[/embed]

&nbsp;",['no_shipping_class'],3163,
2703,"Goddess Libera - Artista: Henrique Vieira Filho","Tela: Goddess Libera 
Artista: Henrique Vieira Filho 
 
Title: Goddess Libera 
Artist: Henrique Vieira Filho 
Oil and Latex Paint on canvas 
Size: 60 x 90 cm - 23,6 x 35,4 inches 
Year: 2020 
Unique Piece 
Hand signed by the Artist 
 
”The Goddess Libera”, a feminine version prior to Dionysus / Bacchus, related to freedom, libido, wine and the cycles of nature 
 
“The Goddess Libera”, uma versão feminina e anterior a Dioniso/Baco, relacionada à liberdade, à libido, ao vinho e aos ciclos da natureza. 
 
 
Para saber mais: 
Artigos: 
A Embriaguez Divina, Baco, Alquimia e Psicanálise 
O Simbolismo Do Vinho",https://lh5.googleusercontent.com/_sl32PTXzxKalQIGO20L65sO7z8dImK0EmBIm1kM5mLmHrQSkLBYe7kEc6V6jt1OLmY4CDbbctQOTday6lYDLG6SdSFQSZHxyzzsgHn5rN1Y8K89yHfSzX8K5kTsAuwZa9DhEsfyerkZxnZsxEoubgXxiksnvVYvgVMpQqZm5eOudy8f9z9O5Myh4-i7,https://becodasartes.com.br/produto/goddess-libera-artista-henrique-vieira-filho/,"Henrique Vieira Filho, Telas - Pinturas - Gravuras, Série Mitologia","Beco Das Artes","4670BRL","in stock",2703,,"https://lh5.googleusercontent.com/VOYrQbxFB4dttfW4Zyh19CcwLBqKrfNv29-V0XYb_yP8AMl86GhjzMyC2fnhmvgv-uBEa3yza6z-94US5p4J1tTy0ReVZ2VejIm6CMs7ZPGTvepdEShs4MJOq9Kr4PCfzWsJv4kO,https://lh3.googleusercontent.com/OF1Go68fkWiPvKRH6-4iw3jWIqdCGf0wtGwOKTP7aHXGQ2T6YtpnIWd4q6iTGWpY7pYtSE8IScAcXZf2Y4Vr27zqB5JUMg-B31ss_lOlo3TyxEKj-XrIBiTCrBe7uMmuPtzylNcA,https://lh4.googleusercontent.com/3ctpyv-X8QCUTr_4BLXJkagiCCwoiYvyjC2zAGZPRT1OiEZvPOcDYfDcYX7R_xbK0pGsC7ka-6gWoRugS1yBYx-J2VTsCvDmi_2FbB5Ylp93zoYC3WaYQCscXFsPB1OIDNtqFFfZ",,,,new,"published",,,,,,,,,"1","https://becodasartes.com.br/fbcollection/","<h1 id='h.4d34og8' class='c9'><span class='c6'>Tela: Goddess Libera
Artista: Henrique Vieira Filho</span></h1>
<p class='c15'><img title='' src='https://lh5.googleusercontent.com/_sl32PTXzxKalQIGO20L65sO7z8dImK0EmBIm1kM5mLmHrQSkLBYe7kEc6V6jt1OLmY4CDbbctQOTday6lYDLG6SdSFQSZHxyzzsgHn5rN1Y8K89yHfSzX8K5kTsAuwZa9DhEsfyerkZxnZsxEoubgXxiksnvVYvgVMpQqZm5eOudy8f9z9O5Myh4-i7' alt='' /></p>
<p id='h.2s8eyo1' class='c20'><strong><span class='c2'>Title: Goddess Libera</span></strong></p>
<strong><span class='c2'>Artist: Henrique Vieira Filho</span></strong>
<p class='c9'><span class='c19 c32'>Oil and Latex Paint on canvas
Size: 60 x 90 cm - 23,6 x 35,4 inches
Year: 2020
Unique Piece
Hand signed by the Artist
</span></p>
<span style='font-weight: 400;'>”The Goddess Libera”, a feminine version prior to Dionysus / Bacchus, related to freedom, libido, wine and the cycles of nature</span>

<span style='font-weight: 400;'>“The Goddess Libera”, uma versão feminina e anterior a Dioniso/Baco, relacionada à liberdade, à libido, ao vinho e aos ciclos da natureza.</span>

[embed]https://youtu.be/FMvthSORfKM[/embed]
<h2 id='h-para-saber-mais'><strong>Para saber mais:</strong></h2>
<strong>Artigos:</strong>
<a href='https://henriquevieirafilho.com.br/2020/12/24/a-embriaguez-divina-baco-alquimia-e-psicanalise/'><strong>A Embriaguez Divina, Baco, Alquimia e Psicanálise</strong></a>
<strong><a href='https://henriquevieirafilho.com.br/2021/12/28/o-simbolismo-do-vinho/' target='_blank' rel='noreferrer noopener'>O Simbolismo Do Vinho</a></strong>",['no_shipping_class'],2703,
2671,"Salvador Dali Visits The Cittaslow","A cidade de Socorro/SP conquistou o título de primeira Cittaslow brasileira, adotando a proposta do bem viver, com a apreciação sem pressa da natureza, das tradições, patrimônio histórico e gastronomia, priorizando a qualidade à quantidade. 
 
O símbolo desta filosofia é o caracol, que nesta pintura, enfeita o céu sobre a igreja matriz da cidade, nesta abordagem que flerta com o surrealismo.",https://lh3.googleusercontent.com/irBWSROqIUCJVKJuhwVwjUByPBnugYegCbepz3Y3gLG4YAEJpbNf-mhOb9OKHcuv2bcGQUVYrd5zDDYgwZBcdS67_fYka0emwjprQZGT16C8dCvbZdnBIeWSh1mb6h75AdFH4u1lBfHHRSYEmezO_708dAM3aKvz7-ez2xSDGrqSxoSCs0h3epWB1g,https://becodasartes.com.br/produto/salvador-dali-visits-the-cittaslow/,"Henrique Vieira Filho, Telas - Pinturas - Gravuras, Série Mitologia","Beco Das Artes","4670BRL","in stock",2671,,"https://lh4.googleusercontent.com/NyKt1bq1YH4nSYJTf3hNHoem_TF7g2q_McKuEm3UKXv7ltjyOjCHWxjcZBMA7OQjKkWBTXs1qrNTdX-RzRxbkdL1C4O7pCpVFeAbAbltsQGoJuHMTHjnzzsmKfN3OdCA343hZuEsJi6_OxdYpBaRQ5lacHmb_GGvBKs4mb9pEUUlQDZB1sMgh2cZZg",,,,new,"published",,,,,,,,,"5","https://becodasartes.com.br/fbcollection/","<span style='font-weight: 400;'>A cidade de Socorro/SP conquistou o título de primeira<strong> Cittaslow</strong> brasileira, adotando a proposta do bem viver, com a apreciação sem pressa da natureza, das tradições, patrimônio histórico e gastronomia, priorizando a qualidade à quantidade.</span>

<span style='font-weight: 400;'>O símbolo desta filosofia é o caracol, que nesta pintura, enfeita o céu sobre a igreja matriz da cidade, nesta abordagem que flerta com o surrealismo.</span>",['no_shipping_class'],2671,
